gender,age,race,education,marital_status,income,num_meals_not_home,num_meals_fast_food,num_ready_foods_30_days,num_frozen_foods_30_days
2,37,3,5,2,5.0,10,1,5,0
1,71,4,2,1,5.0,2,1,1,0
1,65,2,5,1,2.76,6,6,0,10
2,29,3,5,1,2.85,1,0,0,2
1,80,3,3,2,1.81,1,1,4,0
2,34,3,4,3,1.27,2,2,1,2
2,52,4,4,3,0.66,3,3,1,0
2,34,4,3,3,0.25,2,2,0,1
2,76,3,2,1,2.36,1,1,0,0
2,37,4,3,1,1.33,3,3,0,0
2,62,6,3,1,4.93,3,1,10,0
1,80,3,3,1,2.69,2,0,0,0
2,56,3,4,1,5.0,1,0,0,0
1,55,1,1,2,1.98,0,0,3,0
1,77,3,3,1,3.4,3,1,0,12
1,44,4,2,1,2.15,0,0,2,0
1,65,1,5,1,5.0,2,0,1,0
1,27,1,2,3,2.1,0,0,3,0
1,45,6,5,1,5.0,0,0,0,4
2,25,6,5,3,5.0,6,0,0,0
1,77,3,4,1,5.0,2,1,0,4
1,80,3,3,1,1.17,0,0,0,1
1,22,3,4,3,1.1,14,7,0,0
2,80,3,4,2,4.12,0,0,0,0
1,34,3,4,1,1.1,6,1,0,0
1,21,7,4,1,0.21,0,0,0,0
1,56,3,5,1,5.0,9,5,3,0
1,43,7,5,2,5.0,15,4,51,8
1,24,6,4,1,2.41,1,1,3,3
1,72,4,5,2,5.0,14,0,12,0
1,50,2,4,1,2.73,10,10,2,0
1,26,4,3,3,1.76,5,5,5,0
2,44,3,4,1,1.28,1,1,0,0
1,43,4,4,1,2.52,18,15,0,0
1,67,4,3,2,4.15,3,3,0,0
1,38,2,4,1,2.03,3,1,4,0
2,53,4,2,3,0.96,2,1,60,4
1,41,3,5,1,5.0,6,0,0,0
1,20,4,3,3,2.65,5,5,0,1
1,58,3,4,1,5.0,2,1,4,0
2,23,6,5,3,0.0,4,0,2,0
1,59,1,1,1,1.32,1,1,0,0
2,80,3,1,2,1.92,2,0,0,0
1,64,3,4,2,4.96,3,3,0,25
2,40,1,3,3,2.19,2,0,0,0
2,67,2,5,2,2.39,0,0,0,0
2,35,4,2,1,2.31,3,3,0,0
2,65,4,4,1,3.08,2,0,0,0
2,60,3,4,1,4.44,0,0,0,0
2,58,3,4,1,5.0,3,3,0,0
2,61,7,4,1,0.64,0,0,0,15
2,53,7,4,2,2.89,3,1,0,2
1,63,3,4,1,5.0,0,0,2,0
1,62,2,5,1,4.56,1,0,1,0
1,69,6,5,1,5.0,2,2,0,0
2,30,4,5,1,0.99,0,0,2,0
1,44,4,4,1,2.91,7,7,0,0
2,59,3,3,1,1.47,0,0,0,3
2,36,3,5,1,5.0,2,1,0,2
2,29,2,1,1,0.25,0,0,0,0
2,75,4,5,2,1.98,3,0,3,4
2,64,4,5,3,1.18,5,5,0,1
1,67,1,4,1,5.0,0,0,0,0
1,29,6,5,3,1.5,5,5,0,0
2,52,4,3,2,1.18,4,3,0,0
1,40,3,5,1,5.0,5,1,2,0
1,60,4,3,1,5.0,3,1,0,0
1,70,4,2,1,4.16,1,0,0,0
1,45,4,3,1,1.72,3,1,1,0
1,36,6,2,1,1.06,1,1,0,1
1,36,1,5,1,3.98,10,3,0,0
1,48,4,5,3,0.06,2,2,1,2
1,80,3,4,1,1.82,1,0,0,0
1,35,4,3,1,1.52,7,7,4,0
2,47,3,5,2,1.23,1,1,1,0
2,56,3,5,2,1.83,0,0,0,0
1,59,4,3,1,3.92,3,3,0,0
2,72,3,2,2,1.28,0,0,0,10
2,28,4,4,1,2.15,4,0,4,8
1,45,3,3,1,0.42,0,0,3,1
2,80,3,4,2,1.89,3,3,0,0
2,39,4,4,1,1.06,3,2,0,0
1,80,3,3,1,5.0,2,1,0,0
1,60,4,3,2,0.75,1,1,0,0
1,67,2,5,2,5.0,3,2,2,0
1,69,7,3,2,1.29,2,0,0,0
2,24,3,5,3,0.52,3,1,1,4
2,42,1,5,1,4.63,1,0,0,0
1,64,4,2,2,0.9,0,0,2,0
1,29,2,2,3,3.3,3,1,0,3
1,51,4,3,1,4.81,5,3,0,0
1,24,3,3,1,3.61,3,3,0,8
2,58,6,5,1,2.38,0,0,0,0
2,64,2,3,1,5.0,3,0,2,4
1,45,2,4,1,4.01,5,5,0,2
2,76,3,4,2,1.65,4,3,4,4
2,63,4,4,1,1.28,2,1,0,0
2,69,4,5,1,4.14,2,0,0,0
2,64,4,2,2,0.65,2,2,0,0
1,40,4,3,1,1.96,5,0,60,20
2,71,6,5,1,1.82,3,2,0,0
1,61,4,4,1,2.41,10,10,10,0
1,33,3,4,1,2.59,2,1,0,3
1,58,3,5,2,5.0,4,0,0,3
2,52,3,4,1,5.0,2,1,0,0
2,45,2,4,2,1.42,2,1,0,0
2,59,4,4,1,2.43,1,1,1,0
1,54,3,2,2,1.92,0,0,2,0
1,51,2,2,1,1.71,1,1,0,0
2,70,3,4,2,1.73,0,0,3,15
2,53,6,5,2,5.0,21,0,2,0
1,51,3,5,1,4.27,12,6,1,4
1,23,7,3,1,3.11,3,3,2,2
1,64,3,3,1,1.78,0,0,0,0
1,60,7,3,3,0.03,7,7,0,0
1,72,2,5,1,5.0,2,2,1,0
2,52,3,2,1,2.43,1,0,0,2
2,27,7,5,1,0.73,2,2,0,7
1,47,4,4,2,3.66,4,1,0,0
2,64,6,4,3,3.13,2,0,0,4
2,80,4,5,2,2.47,0,0,5,2
1,56,6,5,1,3.25,3,0,0,0
1,65,3,3,1,2.34,3,3,0,0
1,50,1,1,1,1.76,3,3,0,4
1,64,3,3,1,5.0,2,0,0,0
1,22,4,4,1,1.16,1,1,0,0
1,42,7,5,1,3.21,5,1,1,0
1,76,3,4,1,4.01,5,2,2,0
2,33,3,5,1,5.0,3,2,0,0
2,73,3,4,1,2.37,1,1,0,0
1,75,3,4,1,1.97,0,0,0,4
2,49,7,4,2,0.48,4,2,18,4
1,43,4,4,1,5.0,5,2,0,0
2,80,3,3,2,3.09,0,0,0,7
1,66,2,1,1,1.81,1,1,2,0
1,61,3,4,2,1.04,4,0,0,0
1,72,3,2,1,4.62,3,0,0,0
2,78,3,3,2,2.49,0,0,0,0
2,49,3,4,1,1.83,5,5,0,2
1,46,3,3,1,0.2,2,2,0,0
1,54,2,1,1,1.37,2,1,4,4
1,63,2,2,2,2.14,2,2,1,4
2,80,3,3,2,1.36,0,0,0,10
2,55,4,3,1,0.08,0,0,0,0
2,24,4,2,1,1.2,12,12,0,30
2,47,3,5,1,4.17,1,1,7,0
1,46,2,3,1,3.2,5,5,0,0
2,25,3,3,1,4.93,0,0,0,0
2,56,6,5,1,5.0,1,0,0,0
2,67,4,3,2,0.64,1,0,0,30
1,53,7,4,3,1.57,3,1,0,0
2,77,6,5,1,2.46,1,1,0,0
2,32,1,3,1,2.96,5,5,4,0
2,25,3,4,3,2.36,2,0,0,0
1,23,1,4,3,3.29,4,4,0,0
1,72,6,3,1,2.25,0,0,0,0
2,63,3,4,2,0.21,0,0,0,1
2,43,3,5,1,3.98,3,1,6,0
2,36,6,5,2,5.0,5,5,20,0
2,51,4,4,1,5.0,2,1,2,0
2,47,2,5,1,0.44,2,0,0,3
2,40,6,1,1,0.79,0,0,0,0
1,32,3,4,1,2.64,0,0,0,0
2,57,3,2,2,0.81,0,0,0,0
2,33,3,3,3,0.04,0,0,0,4
1,68,3,3,1,1.34,5,2,5,10
2,66,6,1,1,5.0,0,0,0,0
1,57,3,4,1,3.48,2,0,5,3
1,74,4,4,1,3.26,2,2,2,13
2,33,6,5,1,1.22,0,0,0,0
2,33,2,2,3,1.07,1,1,1,1
1,66,4,2,3,1.4,1,1,0,2
1,57,7,3,1,0.06,0,0,3,0
1,80,7,3,2,1.19,0,0,0,8
1,33,7,5,1,2.48,3,3,4,1
2,62,6,5,1,5.0,0,0,0,0
1,59,3,5,2,4.64,21,10,5,20
2,25,3,4,1,5.0,6,0,0,0
2,53,6,3,1,1.32,0,0,0,0
1,62,4,4,3,1.44,0,0,1,30
2,73,6,3,1,1.66,0,0,0,0
1,22,4,5,1,0.61,18,18,0,20
1,28,6,4,1,4.66,7,3,0,0
1,39,1,4,1,0.74,0,0,0,0
2,41,3,3,2,1.72,1,0,0,0
1,48,3,3,1,1.81,1,0,0,0
1,32,6,4,1,3.05,5,3,0,0
2,70,6,1,2,0.84,0,0,0,0
2,22,3,5,3,0.2,2,0,0,0
2,74,4,2,1,4.8,3,1,3,0
2,44,6,4,1,3.04,2,2,0,0
2,71,3,3,2,1.58,6,1,0,2
2,29,4,4,3,1.2,7,7,0,1
1,68,1,1,1,0.8,0,0,0,0
1,65,4,4,2,1.44,0,0,0,0
1,24,3,4,3,1.22,10,0,0,0
2,80,3,3,2,2.07,5,2,8,20
2,49,6,5,2,4.44,1,0,2,2
1,70,3,2,2,1.48,2,1,10,8
1,42,3,4,3,0.25,0,0,0,0
2,25,4,5,3,3.81,3,3,0,0
1,35,4,5,1,0.73,1,1,1,0
2,63,3,4,1,5.0,0,0,1,3
1,45,3,5,1,5.0,10,2,1,0
2,64,4,4,2,1.6,1,0,0,0
2,44,4,5,2,5.0,4,3,42,6
2,52,4,2,2,0.8,2,2,0,1
1,41,1,1,1,1.14,5,4,4,0
1,40,4,5,3,1.98,3,3,2,0
2,72,2,4,1,5.0,0,0,2,0
2,25,1,4,1,0.71,2,1,12,0
2,80,3,4,2,3.8,2,1,0,1
2,69,3,3,1,4.62,0,0,0,0
2,45,6,5,3,3.15,2,0,6,2
2,48,6,4,1,5.0,4,1,0,1
1,80,4,2,2,0.86,0,0,0,0
1,35,4,4,1,1.84,2,2,2,1
1,43,3,2,2,0.12,0,0,1,5
2,29,3,4,1,3.67,5,3,0,0
2,80,3,5,1,3.08,3,2,0,0
2,80,2,3,2,2.96,1,1,0,0
2,69,4,2,3,0.95,0,0,2,0
1,63,6,5,1,5.0,3,0,2,0
2,20,2,4,3,3.59,5,4,2,0
1,29,4,4,1,1.58,5,5,0,0
1,51,3,5,1,5.0,6,0,0,1
2,41,3,4,1,3.88,4,0,0,0
2,67,6,5,1,5.0,2,0,1,0
2,71,2,4,2,0.7,0,0,0,12
1,70,3,5,2,1.44,2,2,2,20
2,61,3,4,2,0.94,0,0,2,15
1,66,4,1,1,1.65,1,0,0,0
1,45,3,2,1,3.98,6,1,20,0
1,61,2,3,1,5.0,14,14,7,0
1,62,2,4,2,1.77,3,3,0,5
1,38,1,4,1,1.09,1,1,2,0
1,24,6,5,3,5.0,7,4,0,2
1,44,4,5,1,1.59,2,2,4,0
2,65,3,1,1,5.0,0,0,0,0
1,20,3,3,3,0.96,1,1,0,60
1,51,3,4,3,0.68,3,0,0,3
2,64,2,4,1,5.0,7,7,0,0
2,80,3,5,1,3.48,3,0,0,3
2,72,1,1,2,3.11,0,0,0,0
1,62,3,3,2,1.44,4,4,0,25
1,36,2,2,1,1.15,0,0,0,0
1,69,3,5,1,5.0,0,0,0,1
2,73,2,3,1,1.95,5,5,5,3
1,61,3,3,1,1.23,3,0,2,0
1,34,4,4,1,1.47,4,2,0,2
2,35,3,4,1,2.44,1,1,1,0
2,30,6,5,3,3.4,4,1,0,0
2,77,3,3,2,1.6,0,0,0,0
2,80,3,4,2,5.0,0,0,1,0
2,56,3,3,1,1.78,0,0,0,0
1,68,4,3,1,0.8,4,4,4,0
2,43,4,4,3,1.15,2,2,0,2
1,64,3,3,2,5.0,0,0,0,0
2,56,6,4,2,3.23,2,0,0,0
1,37,4,4,3,0.99,4,4,0,0
2,22,4,3,1,1.22,1,1,0,0
1,36,4,5,3,3.39,7,7,0,4
2,52,2,4,3,1.89,2,2,0,0
2,62,4,2,1,0.87,2,1,0,0
2,80,3,5,1,5.0,3,0,0,0
2,49,3,4,1,2.12,3,3,0,2
2,77,3,5,1,5.0,1,0,0,0
2,66,4,4,3,2.36,3,3,0,0
1,47,7,4,1,0.87,1,0,0,15
1,69,2,1,1,0.72,1,1,0,0
1,71,7,3,2,1.4,1,0,0,3
2,25,7,5,1,5.0,3,0,1,0
2,24,2,3,1,1.81,1,0,0,0
2,77,1,1,2,2.59,2,0,0,1
2,75,3,3,1,2.96,3,1,0,0
1,31,2,1,1,1.39,4,3,5,0
2,80,3,3,2,2.99,4,2,5,2
1,52,4,3,2,2.83,8,0,0,0
1,36,3,4,1,2.15,4,1,4,0
1,69,3,3,2,1.27,0,0,1,12
2,74,3,3,2,2.04,0,0,12,6
2,56,1,3,2,2.31,0,0,0,0
2,52,6,1,2,4.0,5,2,0,0
2,34,4,4,3,1.18,3,3,3,0
1,38,2,3,3,0.12,0,0,0,0
1,64,3,5,3,5.0,2,2,0,4
1,51,6,5,1,1.03,0,0,0,0
2,60,1,1,1,0.57,0,0,0,0
1,72,3,5,1,1.75,3,3,1,1
2,73,3,4,2,3.98,1,1,0,1
2,56,3,4,1,2.65,4,2,3,0
1,75,6,5,1,1.15,0,0,0,0
1,73,3,4,1,1.92,7,0,0,0
2,63,3,4,2,0.4,0,0,1,0
1,63,4,5,1,5.0,2,2,0,0
2,31,6,2,1,0.79,0,0,0,0
2,53,6,1,1,2.16,0,0,0,0
2,67,7,4,1,5.0,0,0,0,0
2,34,3,5,1,5.0,4,0,0,0
2,43,7,3,2,1.44,2,2,0,5
2,37,4,4,3,2.07,3,3,2,0
1,74,2,4,1,1.48,1,1,0,0
1,54,2,2,3,1.06,0,0,0,0
2,37,7,5,1,5.0,0,0,0,0
2,80,3,4,1,4.14,3,2,1,0
2,79,3,3,2,5.0,4,3,2,2
1,45,4,3,1,1.94,2,0,3,0
1,77,2,3,2,2.27,0,0,0,0
1,79,3,4,1,3.84,7,2,0,1
2,55,2,3,1,5.0,0,0,0,8
2,80,3,3,2,1.78,3,0,0,0
1,57,4,4,2,2.64,4,4,0,0
1,33,6,5,1,3.33,2,0,1,10
2,80,4,4,2,2.19,1,0,0,0
2,38,6,2,1,5.0,1,0,0,0
2,52,3,5,1,5.0,0,0,4,0
2,54,3,3,2,1.57,14,6,1,0
2,67,1,1,2,1.94,0,0,0,0
2,26,4,3,3,1.82,21,21,1,0
1,43,1,5,1,3.88,5,3,4,2
1,75,1,1,1,2.49,3,1,1,0
2,66,3,5,1,4.06,4,0,1,0
2,48,1,2,2,0.12,1,1,1,0
1,27,6,5,3,5.0,1,0,0,0
2,68,2,1,3,1.15,0,0,0,0
1,40,2,1,1,5.0,5,4,3,0
1,62,2,3,2,2.8,14,14,0,0
1,64,4,2,2,2.4,5,3,0,21
1,67,7,5,3,0.99,0,0,0,0
1,68,3,1,1,1.45,5,3,0,0
2,39,6,5,1,5.0,2,0,0,0
2,63,3,3,1,1.02,0,0,0,0
2,56,4,4,3,4.41,0,0,0,0
1,53,6,1,1,3.75,0,0,0,0
2,35,6,2,1,4.43,1,1,1,0
2,67,4,5,1,5.0,2,0,2,0
2,21,1,3,3,1.24,4,2,0,0
2,39,6,4,1,5.0,6,6,3,2
1,51,7,4,1,1.17,1,1,1,0
2,34,6,1,1,1.02,2,2,60,0
2,36,3,3,1,1.71,3,2,4,0
1,38,6,1,1,1.17,0,0,0,0
2,21,2,3,3,5.0,5,5,2,4
2,21,3,2,1,2.08,3,3,2,7
2,62,4,2,3,1.22,3,0,0,0
2,59,3,4,2,0.84,0,0,0,0
1,79,3,3,1,3.08,0,0,0,0
2,80,3,4,2,1.58,0,0,0,0
2,80,3,3,1,3.33,10,0,0,12
2,39,1,4,1,2.64,2,2,0,2
1,50,4,4,2,0.26,0,0,0,3
1,44,3,4,1,3.88,4,0,0,0
1,56,1,4,1,4.45,1,1,2,1
2,37,4,4,3,0.0,0,0,0,7
1,56,3,4,1,5.0,2,1,1,0
2,80,3,3,2,1.49,1,0,0,1
1,71,4,5,1,5.0,3,1,0,1
2,67,4,2,2,0.91,1,1,1,0
2,25,7,4,3,0.94,1,0,1,0
2,73,3,4,2,1.74,0,0,0,0
2,80,6,5,2,2.85,0,0,1,0
1,60,4,3,1,0.62,0,0,0,8
1,33,6,5,1,2.44,0,0,0,0
1,22,1,3,3,1.37,2,0,12,0
1,70,3,5,2,1.58,2,2,1,1
2,49,3,4,2,2.9,2,2,2,4
1,54,3,3,3,1.71,0,0,0,0
1,80,3,4,1,2.59,4,4,6,0
1,62,3,4,3,2.8,0,0,0,0
2,76,2,2,1,1.6,1,1,1,0
2,27,3,4,3,1.48,7,1,20,25
1,49,1,3,1,0.96,2,2,8,0
2,74,4,4,2,2.72,2,1,5,0
2,52,4,3,2,2.16,7,7,5,15
1,22,2,3,3,3.29,13,10,0,0
1,54,1,5,2,5.0,2,0,4,0
1,59,7,4,1,5.0,6,2,2,0
1,62,2,5,1,3.75,0,0,0,1
2,56,3,3,1,5.0,2,2,0,1
2,69,3,3,1,1.52,1,1,0,1
2,52,3,4,2,1.77,2,2,4,4
2,56,4,4,1,5.0,0,0,0,0
2,27,1,4,1,5.0,2,0,2,0
1,45,4,5,1,3.13,3,3,0,3
1,51,4,4,1,5.0,9,1,0,0
2,63,4,3,2,0.58,0,0,0,0
1,70,4,5,1,1.48,1,1,0,8
1,58,3,3,1,4.93,2,1,0,0
2,24,7,3,2,0.98,21,21,0,0
2,44,1,1,3,0.01,0,0,0,1
2,69,3,4,1,4.57,1,1,1,1
2,59,3,4,1,2.92,3,0,7,2
1,47,6,5,1,5.0,1,1,0,0
1,51,4,4,1,5.0,2,2,0,0
1,47,3,4,1,4.2,5,2,0,1
2,49,3,3,1,1.75,3,3,0,0
1,25,4,3,3,2.76,2,2,60,0
1,37,3,5,1,5.0,18,0,4,0
2,80,6,4,1,0.89,3,0,0,0
1,60,4,2,3,1.08,4,3,0,0
2,24,4,5,3,1.48,3,3,0,0
2,24,3,4,1,1.26,6,2,0,3
2,28,3,3,3,1.93,6,4,1,0
2,66,3,5,2,5.0,1,0,0,0
1,61,2,2,1,1.13,1,1,1,0
1,37,7,3,1,2.08,4,0,0,0
1,32,3,4,3,2.46,10,2,6,2
2,47,2,4,1,5.0,5,3,6,0
1,33,4,5,2,1.6,16,1,2,0
1,48,4,4,1,2.92,2,0,0,0
1,33,3,3,3,1.16,12,12,8,0
2,48,7,4,1,3.07,1,1,2,0
2,46,1,4,1,5.0,3,3,5,5
1,73,3,5,1,5.0,2,0,0,0
2,55,1,4,2,1.11,1,0,0,0
2,51,3,5,1,5.0,4,1,5,1
2,68,2,4,1,1.45,0,0,0,0
2,64,7,4,2,1.48,0,0,0,0
2,65,4,4,2,1.15,3,3,0,5
2,59,3,3,1,0.65,0,0,0,0
1,53,4,5,1,5.0,18,9,0,4
2,47,3,3,1,2.47,2,1,0,0
2,36,3,4,1,2.15,2,1,1,0
2,65,6,5,1,5.0,3,0,3,0
2,80,6,1,2,0.74,2,1,1,0
1,64,6,4,1,1.79,1,1,0,0
1,29,1,3,1,3.63,1,0,4,20
1,70,1,4,1,3.84,0,0,0,0
2,59,3,5,1,5.0,2,1,2,10
1,53,3,4,3,1.26,1,1,0,1
1,61,2,4,1,1.79,1,1,2,3
2,54,3,4,2,5.0,6,1,0,1
2,38,3,3,1,1.02,0,0,0,5
2,64,6,5,1,1.79,3,2,0,0
2,52,4,4,2,3.32,15,7,0,0
2,24,4,2,1,0.6,4,1,15,15
1,71,4,3,1,3.13,1,1,1,0
2,24,3,4,1,1.14,2,2,3,0
1,71,4,4,3,0.86,0,0,0,3
1,41,4,4,1,4.74,5,5,7,1
1,72,1,1,2,0.58,2,2,0,0
2,51,2,3,1,0.58,1,0,1,0
2,36,2,4,1,0.84,1,1,0,0
2,80,3,4,2,4.07,2,2,0,0
2,37,7,3,2,0.59,1,1,7,7
2,20,3,4,3,3.52,9,0,0,7
2,80,3,4,2,4.56,2,0,1,0
2,72,6,1,2,2.28,0,0,0,0
2,53,4,5,3,5.0,7,2,0,0
1,40,3,4,1,1.61,2,0,3,0
1,20,6,3,3,1.55,1,1,0,0
1,80,3,2,1,2.15,1,1,0,5
2,67,4,4,2,0.86,1,1,1,0
1,80,2,5,2,1.88,0,0,0,0
2,20,1,3,1,1.11,2,2,0,12
1,24,3,4,1,1.2,3,3,0,10
1,63,4,2,1,1.04,1,0,0,0
1,69,3,3,1,3.19,1,1,0,2
1,73,3,5,1,4.93,4,1,0,4
2,22,1,4,1,2.82,10,8,10,0
1,66,4,2,1,2.46,3,0,0,0
1,35,3,4,1,1.89,2,1,1,0
2,75,4,3,2,0.88,0,0,0,0
2,77,4,3,3,2.25,1,1,7,0
2,67,6,1,2,2.47,0,0,0,0
2,72,3,3,2,0.9,4,0,10,1
2,69,3,4,2,1.4,2,0,4,4
2,46,3,4,2,0.44,5,1,0,0
1,30,4,4,1,2.64,2,0,0,0
1,36,2,4,3,3.71,0,0,1,0
2,62,3,2,1,5.0,5,0,12,0
1,80,4,4,2,0.95,0,0,0,4
1,61,6,3,1,4.76,0,0,0,0
2,70,3,4,2,1.47,3,1,1,0
1,36,3,5,1,5.0,3,0,4,2
2,67,6,4,1,2.79,0,0,0,0
2,80,4,2,2,1.48,2,1,0,0
1,67,2,1,1,1.52,0,0,0,1
2,42,3,4,2,1.71,1,0,1,10
1,40,3,5,1,5.0,6,2,0,20
1,47,4,2,1,0.84,4,4,0,15
1,80,3,2,2,1.18,1,1,30,15
2,67,3,4,2,2.49,3,0,1,12
1,77,3,5,1,5.0,14,0,0,0
1,68,3,3,1,0.59,3,0,0,0
2,70,6,4,1,1.56,0,0,0,0
1,54,3,3,1,2.36,6,6,0,1
2,48,6,2,1,3.82,1,1,0,0
1,27,3,3,1,0.76,1,1,0,4
2,65,4,2,2,0.58,0,0,2,0
1,56,1,3,1,1.44,1,1,0,0
1,58,3,5,1,5.0,2,2,2,0
1,78,4,3,2,1.6,0,0,0,0
2,50,3,4,1,5.0,1,0,0,0
2,20,3,3,1,1.0,0,0,0,8
1,45,4,2,1,2.32,2,1,3,8
2,60,4,5,2,1.0,7,7,5,0
2,71,4,4,2,0.37,0,0,0,0
1,50,3,3,1,1.95,0,0,2,0
2,35,4,5,3,3.73,4,2,2,0
2,33,4,1,1,1.63,2,0,2,0
2,20,6,3,1,2.41,0,0,0,1
2,41,2,1,1,0.62,1,1,0,0
1,39,3,5,3,5.0,2,2,0,0
1,52,3,2,1,1.32,21,7,0,20
2,33,3,4,1,5.0,5,5,0,10
2,68,2,3,2,1.41,1,1,1,0
2,45,3,4,2,1.06,3,1,3,4
1,40,3,3,1,1.14,2,2,4,0
1,58,3,5,1,3.37,3,1,0,2
1,70,3,2,1,3.16,2,2,0,0
1,37,4,2,1,0.2,10,2,0,20
2,56,2,5,2,4.08,1,1,4,0
1,42,4,2,3,0.83,3,3,0,2
2,46,6,5,1,5.0,4,2,4,2
1,50,6,5,1,4.93,0,0,0,0
1,25,3,3,1,2.43,5,4,0,20
1,80,3,3,2,2.16,5,2,5,5
1,65,4,4,1,4.43,14,5,4,0
2,39,4,2,1,0.71,7,5,2,10
2,36,3,2,1,0.2,1,0,0,0
1,60,6,2,1,1.36,0,0,0,0
2,42,3,2,2,0.96,0,0,0,0
2,25,3,4,1,2.27,1,1,0,3
2,26,4,4,1,0.38,1,1,10,10
2,61,3,3,2,0.94,2,2,0,5
2,58,4,4,2,2.77,5,3,2,3
2,73,4,3,2,1.85,3,1,0,4
2,20,2,3,1,0.54,8,4,0,0
2,80,3,3,2,2.4,3,1,0,4
2,51,3,4,2,3.29,7,6,3,0
2,24,4,3,2,0.68,3,1,3,0
2,43,4,5,2,1.14,10,5,7,0
1,32,4,5,1,0.99,5,5,0,0
2,28,4,4,3,0.21,2,2,0,0
1,42,7,4,2,3.04,6,1,0,1
2,30,3,2,1,0.76,0,0,0,5
1,52,4,4,1,5.0,3,3,0,5
2,22,2,2,1,0.64,0,0,0,1
1,69,3,3,1,3.05,4,0,0,2
1,80,3,5,2,5.0,6,0,30,20
1,25,4,5,3,1.28,3,3,0,1
1,55,1,1,1,1.5,0,0,0,0
2,69,3,5,2,2.0,1,1,0,2
2,58,6,5,1,5.0,1,0,0,0
1,66,3,4,1,4.73,4,3,2,2
1,79,6,5,1,4.57,1,0,0,0
2,38,1,1,1,1.39,0,0,1,0
2,30,6,5,1,2.71,0,0,0,0
2,37,4,5,3,5.0,15,0,0,0
1,58,6,5,1,5.0,15,0,0,0
1,63,4,4,2,0.56,1,1,4,8
2,80,3,4,2,3.6,3,0,8,8
2,65,4,3,1,1.91,0,0,0,0
1,40,2,1,3,2.31,2,2,60,0
1,62,3,4,1,5.0,2,0,1,3
1,37,4,4,3,1.62,2,2,0,0
1,75,1,1,1,5.0,2,0,0,0
2,29,4,3,3,1.06,0,0,0,0
1,30,3,3,1,0.91,7,0,0,1
1,59,3,5,2,1.66,15,13,8,1
2,45,4,5,1,4.64,1,1,0,0
1,51,3,4,1,2.65,6,6,0,21
1,54,6,4,1,1.43,1,1,0,0
1,29,3,4,3,1.0,14,12,0,0
1,66,4,3,1,3.69,3,2,0,2
1,70,3,2,1,2.03,7,7,21,0
1,48,6,2,1,0.88,5,5,0,0
2,36,2,4,1,5.0,2,0,0,1
1,80,4,1,2,1.58,0,0,0,0
1,80,3,5,1,3.69,1,0,0,4
2,29,4,5,3,0.95,1,1,2,4
2,70,7,3,1,3.04,0,0,4,4
1,22,7,3,3,5.0,3,3,4,0
2,33,1,2,2,1.89,2,2,1,4
2,41,3,4,3,1.13,2,2,0,1
2,33,4,5,1,2.06,4,1,0,0
2,55,7,4,1,2.15,2,0,0,0
2,53,4,3,3,0.4,4,3,12,0
2,29,7,3,1,1.8,3,3,0,1
2,57,4,2,1,0.12,0,0,0,30
1,53,4,4,3,1.46,1,1,2,26
2,61,3,4,1,2.34,1,0,1,0
1,34,4,4,2,3.92,0,0,0,0
1,62,2,4,1,1.34,3,2,0,0
1,33,3,2,2,1.91,0,0,0,3
2,45,6,3,1,0.65,0,0,0,0
2,62,4,4,1,1.21,0,0,0,1
2,56,4,2,1,1.79,3,3,0,0
1,56,3,4,3,3.85,5,5,0,10
1,80,3,3,1,2.07,3,0,2,4
2,36,1,5,1,4.47,3,2,2,0
2,60,6,3,1,5.0,0,0,0,0
1,36,4,4,3,3.04,1,1,0,17
1,28,3,4,3,0.25,10,5,15,20
1,34,4,5,3,4.56,2,1,5,0
2,20,3,3,1,0.21,2,2,0,1
1,31,3,3,1,1.17,2,2,5,12
1,62,4,4,3,0.88,4,2,0,2
1,53,2,4,1,1.71,5,5,0,0
1,75,3,4,2,2.08,3,2,0,4
2,23,4,5,3,0.96,8,2,8,3
1,75,3,4,1,1.85,1,0,2,0
2,80,1,1,2,0.73,1,0,2,0
2,39,3,4,1,0.59,1,1,0,0
2,57,2,2,1,0.64,3,3,3,2
2,68,3,3,2,0.7,0,0,0,5
1,63,3,2,3,1.76,0,0,8,60
1,70,3,4,1,3.59,2,1,0,2
2,23,7,4,1,3.95,10,4,7,2
1,67,4,3,1,0.06,8,8,0,2
2,21,7,3,3,3.26,2,2,1,0
1,23,1,3,3,1.11,2,1,0,2
1,29,3,3,1,0.89,4,3,0,2
2,45,4,5,3,3.67,2,2,0,1
2,69,4,5,1,0.95,2,2,2,0
2,24,3,4,3,3.48,0,0,0,8
1,61,2,3,1,1.18,0,0,0,0
1,36,4,4,1,0.38,3,1,0,0
2,31,2,3,1,1.1,4,4,0,1
1,69,6,5,1,1.21,1,1,0,1
2,45,1,4,2,0.04,3,3,8,5
2,75,4,5,2,5.0,1,0,0,0
1,53,3,4,1,1.76,4,1,0,10
2,71,4,5,2,1.81,2,0,2,0
2,70,6,4,1,2.01,0,0,0,0
1,21,4,3,3,3.08,4,2,0,3
1,24,4,3,1,0.99,2,2,1,5
1,76,3,5,2,2.9,2,0,4,0
2,38,1,5,3,3.05,5,1,2,0
1,24,4,3,3,0.59,2,2,0,16
1,55,6,2,1,1.36,0,0,0,0
2,77,6,5,3,3.92,4,0,0,0
